Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Afghanistan,AFG,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,4.837533832,,,,,,14.63133097,,,,,,,
Afghanistan,AFG,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,0.755880401,,,,,,2.853214741,,,,,,,
Afghanistan,AFG,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,2.418817282,,,,,,9.13028717,,,,,,,
Afghanistan,AFG,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,0.579642598,,,,,,4.51611504,,,,,,,
Afghanistan,AFG,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,0.130608492,,,,,,1.938089728,,,,,,,
Afghanistan,AFG,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,0.24815613,,,,,,3.682370424,,,,,,,
Afghanistan,AFG,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,1,1,3,4,3,4,8,7,9,10
Afghanistan,AFG,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08
Afghanistan,AFG,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05
Afghanistan,AFG,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,200,200,500,500,500,500,500,500,500,500,500
Afghanistan,AFG,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04
Afghanistan,AFG,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,100,100,100,200,200,200,200,500,500,500,500,500,500,500,500,500,530,570,610,650,710,780,850,940,1000,1100,1200,1300,1400,1500,1600
Afghanistan,AFG,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200
Afghanistan,AFG,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,100,100,100,100,200,200,200,200,200,500,500,500,500,500,500,500,500,500,1000,1000,1000,1000,1000,1000,1000,1000,1100,1100,1200,1300,1400
Afghanistan,AFG,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,7,9,9,10,9
Afghanistan,AFG,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Afghanistan,AFG,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Afghanistan,AFG,Children (0-14) living with HIV,SH.HIV.0014,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,500,500,500,500,500,500,500,500,500,500,500,500,530,560
Afghanistan,AFG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Afghanistan,AFG,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24.2,24.4,24.6,25,25.5,26,26.4,26.9,27.2,27.5,27.7,27.8,27.8,27.9,28,28.2,28.4,28.6,28.8,28.9,29,28.9,28.8,28.7,28.6,28.7,28.7,28.9,28.9,28.9,29
Africa Western and Central,AFW,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,52.60082278,53.6200424,53.6683178,84.65651941,80.23313381,83.66360789,84.63265913,86.60144025,90.17517054,96.68370717,95.85982802,97.44681234,98.24421132,101.5140444,106.8380272,112.4117129,114.7012537,119.2639544,124.0679611,,
Africa Western and Central,AFW,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,12.78653422,12.85973757,13.80935085,23.06038646,24.82804267,28.71278984,34.69785256,38.28114072,44.83686174,40.4312381,43.64432433,46.85721333,47.93528867,51.98786009,54.44571604,48.19225372,42.91790313,41.98531608,46.32948031,,
Africa Western and Central,AFW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,66.24036688,65.32540862,67.37429306,70.80185873,66.12690399,65.90021915,68.59699279,69.13268576,70.15039115,69.87687226,70.54537157,68.24844647,67.26178179,65.99359051,66.67744494,65.76210077,67.64495327,68.48451636,68.75461866,,
Africa Western and Central,AFW,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,48.10641468,48.55227302,48.54655877,79.37156429,74.68351621,77.84684959,79.22493941,80.71664222,83.88171423,89.87628301,89.18445576,91.25949824,91.95071716,95.20074589,99.403514,104.5544409,106.531794,111.6247125,115.8388677,,
Africa Western and Central,AFW,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,11.68858343,11.64013341,12.46644713,21.51576192,23.03686656,26.70317926,32.50149055,35.68123237,41.7128863,37.49774918,40.58093957,43.8438661,44.94178625,48.82877712,50.8409544,44.99383912,39.74818084,39.0430913,43.06037192,,
Africa Western and Central,AFW,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,60.55245555,59.13001658,60.8224134,66.05942953,61.35629297,61.28786088,64.25483038,64.43745379,65.2627078,64.8069548,65.59380768,63.8594491,63.06135653,61.98344335,62.26284127,61.39761741,62.64900389,63.68529034,63.90313758,,
Africa Western and Central,AFW,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,16.32782763,21.53130219,17.84102793,24.73015746,30.35389102,33.24985994,28.57791093,27.53754545,27.10250106,28.51223802,26.9037549,29.49211769,31.53407881,30.40629651,29.79155886,34.2104794,32.00626937,33.57494522,35.40678937,,
Africa Western and Central,AFW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,3.943526315,5.073308269,4.63916933,6.859642596,9.418615756,11.17382347,11.69160457,12.21953524,13.46302265,11.98283244,12.28257497,14.35203424,15.20407833,15.8037174,14.80215629,14.30908186,12.13511394,12.20074611,13.67221916,,
Africa Western and Central,AFW,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,20.42936149,25.77159851,22.63399379,21.061037,25.08550235,25.64562016,23.1140809,22.06750426,21.06383321,20.70980478,19.85318443,20.90402023,21.33403962,20.06130438,18.12759556,19.5258653,19.12672837,19.9012983,20.29006406,,
Africa Western and Central,AFW,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,10.63603264,7.489370184,8.252192894,9.880629318,10.94367418,11.30412052,10.7750108,11.49972415,11.84034134,13.06905126,13.51580703,15.84726358,17.21562554,21.82895588,25.68109221,25.90244066,22.40814957,19.70564973,19.31378789,,
Africa Western and Central,AFW,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,2.573174759,1.752612219,2.047948868,2.650281013,3.299395077,3.683485951,4.192719502,4.872758887,5.615460302,5.446614422,5.940127944,7.447570645,8.127388684,10.98555038,12.40750232,10.78137489,8.392817191,7.120226676,7.382113551,,
Africa Western and Central,AFW,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,13.33027185,8.90299248,9.991714107,8.137106216,8.787595136,8.454158657,8.288925828,8.799812221,8.78577699,9.413324368,9.601444457,10.84753271,11.40417815,13.94510213,15.1949594,14.71203352,13.22831807,11.61418628,10.95531979,,
Africa Western and Central,AFW,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,79.56467857,82.640718,79.76154313,119.2673004,121.5307013,128.2175868,123.9855834,125.6387114,129.1180159,138.2649878,136.2793944,142.7861883,146.9939155,153.7492935,162.3106887,172.5246358,169.1156681,172.5445448,178.7885507,,
Africa Western and Central,AFW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,19.3032354,19.68565778,20.49646861,32.57030845,37.54605451,43.57009933,50.58217667,55.37343918,63.91534692,57.86068462,61.86702356,68.65681949,71.26675455,78.77712596,81.65537484,73.28270664,63.4458369,61.30628679,67.38381788,,
Africa Western and Central,AFW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP2.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD),SH.UHC.NOP1.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,39.32354239,37.94118557,,,39.051285,41.20120549,42.31992596,41.77508875,42.85836332,42.55309214,38.56824243,39.45697289,38.42217136,40.45377031,41.38690873,36.14196842,35.63416123,38.14184381
Africa Western and Central,AFW,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,53.65134987,48.06940017,,,51.3908812,56.24684854,55.66550487,54.43533405,54.78043879,53.80210631,48.68146744,49.32700127,47.66867266,50.16899019,52.23986266,46.24052236,45.98348315,49.21516509
Africa Western and Central,AFW,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,0.033905169,0.18339974,1.027617628,1.830055813,2.967110113,4.530571461,11.6711847,17.81775392,24.71434198,27.7384656,31.78826684,38.73907722,45.73642711,55.1883025,62.80697956,64.96050608,67.3838218,64.92063668,63.24876068,61.702135,58.88766099
Africa Western and Central,AFW,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.519022951,2.768673995,2.932785551,3.03762335,3.068232378,3.044188919,2.941223416,2.855917516,2.675665781,2.499955534,2.325142492,2.127826085,1.958793559,1.801762047,1.67746568,1.570122626,1.478441785,1.409537218,1.345624337,1.26709215,1.188918938,1.123426131,1.059299154,0.986707998,0.917548548,0.862555256,0.807269758,0.747718892,0.692888852,0.646683729,0.572651404
Africa Western and Central,AFW,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.319366397,2.532621263,2.68532695,2.782184044,2.815612936,2.802889305,2.690979665,2.614309037,2.453279587,2.291117815,2.130871281,1.954126602,1.807711777,1.660759573,1.554929999,1.455915543,1.370921205,1.306742891,1.253024284,1.177087133,1.106350576,1.044964502,0.98390545,0.91895824,0.860820062,0.804145272,0.755608762,0.701558476,0.654094153,0.608909207,0.541890087
Africa Western and Central,AFW,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.446759316,1.607268191,1.721754081,1.810914866,1.852072098,1.868281245,1.832686437,1.803359897,1.721393355,1.635823308,1.544494505,1.440259048,1.346148042,1.254037202,1.175741332,1.106927367,1.033147391,0.970756754,0.914207729,0.859639768,0.796071539,0.746924002,0.694909081,0.635201468,0.586297953,0.550803648,0.523029935,0.490048983,0.463919196,0.434235268,0.393786706
Africa Western and Central,AFW,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,0,0,0.330076929,1.030264348,2.277647809,4.053501262,6.515626224,8.751063495,13.08589345,17.4400471,19.9609706,23.66778964,28.05959102,31.7680305,35.89126081,40.22058715,45.14535646,50.61606581,54.16156475,60.68389228,72.48965702
Africa Western and Central,AFW,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.441842053,0.480260769,0.555531121,0.582445628,0.587562784,0.64098503,0.636920274,0.623501808,0.615377523,0.59675984,0.568355018,0.503228796,0.488581981,0.478070125,0.465798291,0.458370087,0.449741512,0.448762805,0.446908896,0.446656576,0.447344341,0.445440323,0.440748483,0.440796927,0.432762523,0.386658291,0.3852533,0.377317051,0.35403305,0.353340603,0.349040957
Africa Western and Central,AFW,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.958454881,1.138670511,1.287291611,1.438364473,1.545097166,1.604515891,1.674949829,1.672956522,1.646536499,1.59682611,1.548622112,1.479283488,1.412168233,1.299462188,1.230891378,1.184692161,1.132344438,1.052307738,1.018974816,0.984830196,0.961996409,0.942732461,0.911383359,0.893764244,0.877408838,0.801894056,0.786031032,0.767050575,0.746168065,0.726055946,0.696621478
Africa Western and Central,AFW,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa Western and Central,AFW,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.043457312,1.24916154,1.441582391,1.628142546,1.779217721,1.928253558,2.050918014,2.16009909,2.240083681,2.251486916,2.289590085,2.26737562,2.222544735,2.177119482,2.121266123,2.070307145,2.011556138,1.919970964,1.879606394,1.842222283,1.814343053,1.78440923,1.745024826,1.71225939,1.674631083,1.635559902,1.594007736,1.563410733,1.472626155,1.44360685,1.415887055
Africa Western and Central,AFW,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,55.04960418,55.67485033,56.17862547,56.65420296,56.99032829,57.25838936,57.50120729,57.71277014,57.89925766,58.02233669,58.14006269,58.26341027,58.36207331,58.47077434,58.49949818,58.51498836,58.52939575,58.5542224,58.59981304,58.5923067,58.66840723,58.73193089,58.93068934,59.2581767,59.65264064,60.11454299,60.5553881,61.01820089,61.50180656,61.99004961,62.44495128
Angola,AGO,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,29.84498787,92.6268692,70.50862122,73.93696594,87.69142151,67.72615814,54.73680878,66.78118896,68.54560852,66.72064209,58.16038132,54.36912918,52.84577179,67.53814697,74.78598785,92.39568329,95.73287964,93.95159912,90.17287445,,
Angola,AGO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,5.36555481,15.30594254,17.26058388,20.10651207,27.6729393,28.28505707,28.18290901,36.59492111,44.96250916,34.19685745,33.49320984,39.54041672,39.79587173,50.8429184,56.18272781,54.25286865,49.67435837,57.86081314,47.96822739,,
Angola,AGO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,41.27677536,52.92855453,59.41811371,57.65277863,55.55617142,52.12799835,40.36954498,39.40856934,33.1567688,28.49826241,34.6372757,32.38171387,32.57001877,35.40423965,42.67658997,49.96444702,52.2201004,50.60655975,54.74777222,,
Angola,AGO,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,19.74253273,78.91101837,58.93157196,62.21267319,74.01422119,54.99977112,41.57942581,48.09906387,44.76414871,36.30972672,32.48062515,30.21173477,28.58761406,40.72649765,47.09750366,61.99199295,64.54702759,63.34601212,60.60985565,,
Angola,AGO,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,3.54932785,13.03949547,14.42650986,16.91819191,23.35680199,22.97002602,21.40843201,26.35744286,29.36305046,18.61011124,18.70483398,21.97174454,21.52809525,30.65902901,35.38184357,36.40044022,33.49248505,39.01213074,32.2419281,,
