Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,ALB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,40.23741599,40.52089533,40.80820221,41.08650252,41.3557192,41.87565502,42.39121173,42.8911399,43.37534517,43.8438649,44.29658365,44.73359433,45.15484031,45.56157447,45.95406239,46.33301305,46.69888959,47.05228993,47.39384501,47.57714147,47.69108212
Albania,ALB,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,42.26805655,42.28060068,42.29314481,42.30568894,42.31823307,42.40468822,42.51564934,42.62674663,42.73798011,42.84934977,42.96085562,43.07249764,43.18427585,43.29619023,43.4082408,43.52042755,43.63275049,43.7452096,43.8578049,43.97053638,44.08340404
Albania,ALB,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,38.78251692,39.22369912,39.66488133,40.10606353,40.54724574,41.411553,42.2771946,43.14417053,44.01248081,44.88212542,45.75310436,46.62541765,47.49906527,48.37404723,49.25036353,50.12801417,51.00699914,51.88731845,52.7689721,53.27286369,53.60535792
Albania,ALB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,89.48867136,90.03095617,90.60551419,91.16545587,91.71065289,92.32297713,92.92140649,93.5057424,94.07581407,94.63115604,95.17215972,95.69849376,96.21027103,96.7065609,97.18802044,97.65496533,98.10790338,98.54729837,98.97364391,99.18306692,99.29879315
Albania,ALB,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,96.93201202,96.97375913,97.01550624,97.05725335,97.09900045,97.2365377,97.37415728,97.51185919,97.64964343,97.78751001,97.92545892,98.06349017,98.20160375,98.33979966,98.47807791,98.61643849,98.7548814,98.89340664,99.03201422,99.17070413,99.30947638
Albania,ALB,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,84.15571897,84.91295291,85.67018686,86.4274208,87.18465474,88.0124852,88.84153143,89.67179341,90.50327115,91.33596465,92.16987391,93.00499893,93.84133971,94.67889625,95.51766855,96.3576566,97.19886042,98.04128,98.88491533,99.20259083,99.28127951
Albania,ALB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,49.13832074,49.0811986,48.98476504,48.88544453,50.71767849,52.57833406,54.46708104,56.38384125,58.32847968,60.30090739,62.30062916,64.32740144,66.38085219,68.45983191,70.56325981,70.59197092,70.61650808,70.63694219,70.65335019,70.66585365,70.67453739
Albania,ALB,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,86.75447063,86.90407032,87.45163517,87.98719397,88.51058296,89.02118831,89.51913233,90.00418728,90.47615076,90.93441293,91.37947821,91.81088697,92.22877874,92.63159485,93.02005646,93.39432534,93.75487823,94.10209695,94.43639147,94.75822287,95.06803883
Albania,ALB,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,95.59124941,94.78480855,94.834305,94.8834422,94.93222014,94.98063883,95.02869828,95.07639847,95.12373941,95.1707211,95.21734354,95.26360672,95.30951066,95.35505535,95.40024078,95.44506696,95.4895339,95.53364158,95.57739001,95.62077919,95.66380912
Albania,ALB,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,80.42315749,81.09465241,81.76740156,82.44140493,83.11666251,83.79317432,84.47094035,85.14996061,85.83023508,86.51176378,87.1945467,87.87858383,88.5638752,89.25042078,89.93822058,90.62727461,91.31758285,92.00914532,92.70196201,93.39603293,94.09135806
Andorra,AND,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,653.6474609,668.8131104,710.4248657,753.9487915,798.9128418,852.819519,915.092041,941.9349365,875.1322632,840.8048096,813.6376953,807.2858276,879.234314,912.2160645,918.1229248,960.2055054,947.553894,1005.305542,1156.592651,,
Andorra,AND,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,439.6188355,442.8789978,488.0799866,638.1939087,753.9113159,806.0274658,849.4962158,941.1130981,922.9801636,829.3074341,775.873169,808.0093994,768.1925049,805.4483643,803.9490967,696.62323,729.8308716,777.5626831,904.8167114,,
Andorra,AND,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,34.02518845,33.55382538,32.35487366,35.21427917,37.08361816,35.02041245,39.34901047,39.33069992,33.26662064,30.85386086,29.36505127,31.47035789,32.7927475,33.10810852,31.78808022,31.01265717,30.90909195,30.2857132,32.06521988,,
Andorra,AND,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,15.27661514,15.06498337,14.52667713,15.81049252,16.6497879,15.72344875,17.66690254,17.65868187,14.93603325,13.85275459,13.18430901,14.12954903,14.72327423,14.8648653,13.90728474,14.55696201,13.939394,13.1428566,13.58695602,,
Andorra,AND,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,1267.421753,1324.44104,1485.302856,1387.082886,1355.442261,1582.387573,1410.486206,1452.975098,1755.529663,1884.315308,1957.131226,1757.940308,1801.95105,1843.048828,1970.138794,2135.967285,2118.061523,2314.099365,2450.407959,,
Andorra,AND,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,852.4205322,877.0269775,1020.440796,1174.121948,1279.092163,1495.56604,1309.379395,1451.707397,1851.513306,1858.548584,1866.292114,1759.515869,1574.375732,1627.334473,1725.140869,1549.631226,1631.386719,1789.861206,1916.984497,,
Andorra,AND,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,30.57007408,18.39809036,31.03397179,30.97673988,28.49878311,19.56167984,24.12333679,22.48754501,25.47265816,17.43620491,19.71747398,17.23160553,13.39249897,9.66256428,18.83205986,13.73325253,10.09278107,12.7514143,18.59891129,,
Andorra,AND,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.8858521,3.94548059,4.12422323,3.58235097,3.32187033,3.62288904,2.99318361,2.98829508,3.87453055,4.28867674,4.69696903,4.28072309,4.10065317,4.00535488,4.07847548,4.29960394,4.38277769,4.562325,4.55864906,,
Andorra,AND,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,65.97480774,66.44617462,67.64512634,64.78572845,62.91638184,64.97959137,60.65098572,60.66929626,66.73337555,69.14614105,70.63494873,68.5296402,67.2072525,66.89189148,68.21192169,68.98734283,69.09091187,69.7142868,67.93478394,,
Andorra,AND,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Andorra,AND,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Andorra,AND,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Andorra,AND,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1921.069336,1993.254272,2195.727783,2141.031738,2154.355225,2435.207031,2325.578369,2394.910156,2630.661865,2725.120117,2770.769043,2565.226318,2681.185303,2755.264893,2888.261719,3096.173096,3065.615479,3319.405029,3607.000977,,
Andorra,AND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1292.039429,1319.906006,1508.520752,1812.315796,2033.00354,2301.593506,2158.875732,2392.820313,2774.493408,2687.855957,2642.165527,2567.525391,2342.568359,2432.782715,2529.089844,2246.254395,2361.217529,2567.423828,2821.80127,,
Andorra,AND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.88990307,5.93786001,6.09685135,5.52953768,5.27981806,5.5754261,4.93509436,4.9255476,5.80598593,6.20233727,6.64963865,6.24652863,6.10150337,5.98780346,5.97912455,6.23245335,6.34349346,6.54431868,6.71033096,,
Andorra,AND,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,14.60403562,21.78866006,28.9732855,36.15790772,43.3425362,50.52715717,57.71178438,64.89640615,72.08103555,79.26565868,86.45028444,93.63490505,100.0000035,99.99999528,100.0000012,99.99999755,99.99999506,99.99999876,100.0000012,100.0000037,100.0000037
Andorra,AND,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,14.60403551,21.78866021,28.97328491,36.1579096,43.3425343,50.527159,57.7117837,64.89640839,72.08103309,79.26565779,86.45028249,93.63490718,100,100,100,100,100,100,100,100,100
Andorra,AND,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,14.60403551,21.78866021,28.97328491,36.1579096,43.3425343,50.527159,57.7117837,64.89640839,72.08103309,79.26565779,86.45028249,93.63490718,100,100,100,100,100,100,100,100,100
Andorra,AND,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100.0000007,99.99999929,100.000002,99.99999479,100.0000044,99.99999637,100.0000012,99.99999654,100.0000034,100.0000011,100.0000023,99.99999772,100.0000035,99.99999528,100.0000012,99.99999755,99.99999506,99.99999876,100.0000012,100.0000037,100.0000037
Andorra,AND,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Andorra,AND,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Andorra,AND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,90.64000066,90.63999936,90.64000185,90.63999528,90.64000397,90.63999671,90.64000107,90.63999686,90.64000309,90.64000102,90.64000205,90.63999794,90.64000315,90.63999572,90.64000109,90.63999778,90.63999553,90.63999888,90.64000112,90.64000336,90.64000336
Andorra,AND,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100.0000007,99.99999929,100.000002,99.99999479,100.0000044,99.99999637,100.0000012,99.99999654,100.0000034,100.0000011,100.0000023,99.99999772,100.0000035,99.99999528,100.0000012,99.99999755,99.99999506,99.99999876,100.0000012,100.0000037,100.0000037
Andorra,AND,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Andorra,AND,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
United Arab Emirates,ARE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,605.8110352,461.7357788,841.5110474,850.02948,899.18573,817.4754028,793.9923706,771.9265747,704.317627,607.2702026,613.065918,572.6277466,554.4677734,630.8372803,700.0654907,723.3564453,699.711731,1369.77771,1536.225586,,
United Arab Emirates,ARE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,245.3108826,178.6592407,332.6223145,343.296875,383.6923828,394.1947632,416.0792236,443.3093262,470.2984314,341.3277283,383.1599426,396.7166138,385.3406677,427.1181641,460.9769592,398.3274841,368.6937561,745.6204224,879.9877319,,
United Arab Emirates,ARE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,31.16954041,22.98960304,38.77114487,38.72491837,42.89268875,43.15893936,42.69578171,41.32629776,36.08961105,26.31716347,29.14583969,27.57902718,27.45520782,28.028265,29.02361488,28.74894524,28.40196228,45.18861008,48.42153931,,
United Arab Emirates,ARE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,22.08343506,15.08593273,28.04150963,27.45693016,30.4083786,30.13919067,29.70960808,28.87625122,25.13651848,16.1003685,17.94574356,16.88403702,16.73880386,17.15579414,17.807827,17.78964996,19.15773964,11.41661739,12.69611263,,
United Arab Emirates,ARE,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,1337.788574,1546.719116,1328.945923,1345.015869,1197.175781,1076.629028,1065.658203,1095.955688,1247.262329,1700.23584,1490.376343,1503.688232,1465.068115,1619.880981,1711.989258,1792.758301,1763.891968,1661.467773,1636.382202,,
United Arab Emirates,ARE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,541.7103272,598.4713745,525.2896729,543.2043457,510.8479614,519.1612549,558.4414063,629.395874,832.8423462,955.6499023,931.4700317,1041.755493,1018.184265,1096.765625,1127.30542,987.2102051,929.434082,904.3981934,937.3599854,,
United Arab Emirates,ARE,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,7.56610489,7.58357716,7.80031395,8.08750439,7.94020653,8.37682247,8.5271616,8.52688599,8.52666855,8.52688885,8.52679062,8.52676678,8.52671432,8.52679825,7.77782202,7.89050102,7.89050102,7.43070984,7.2451582,,
United Arab Emirates,ARE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.63412821,1.91322362,1.66402185,1.62154937,1.40600681,1.31882453,1.33256018,1.50538909,1.87159979,2.98414969,2.7482419,2.65790033,2.48480034,2.58594108,2.57658958,2.55334663,2.43678308,2.27169323,2.17965603,,
United Arab Emirates,ARE,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,68.83045959,77.01039886,61.22885513,61.27508163,57.10731125,56.84106445,57.30421448,58.67370224,63.91038895,73.68283081,70.85415649,72.42097473,72.54479218,71.97174072,70.97637939,71.25105286,71.59803772,54.81139374,51.57845688,,
United Arab Emirates,ARE,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United Arab Emirates,ARE,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United Arab Emirates,ARE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
United Arab Emirates,ARE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1943.599609,2008.454834,2170.456787,2195.04541,2096.361572,1894.104614,1859.650635,1867.882446,1951.580078,2307.505859,2103.442383,2076.315918,2019.535889,2250.718018,2412.054688,2516.114502,2463.60376,3031.245361,3172.607666,,
United Arab Emirates,ARE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,787.0211182,777.1306152,857.9119263,886.5012207,894.5404053,913.3560791,974.5206299,1072.705322,1303.140747,1296.977661,1314.630005,1438.472168,1403.524902,1523.883789,1588.282349,1385.53772,1298.12793,1650.018555,1817.347656,,
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.37413526,2.48437047,2.71770859,2.64634395,2.46204352,2.32019687,2.3254137,2.56569624,2.92847514,4.04999352,3.87873054,3.67006993,3.42519474,3.59299517,3.63020706,3.58359146,3.4034214,4.14456415,4.22590351,,
United Arab Emirates,ARE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,,,,,,,,,,,,0.1,,,,
United Arab Emirates,ARE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,74.56568765,74.56568765,74.56568765,74.56568765,74.56568765,76.11856186,77.67143607,79.69170759,81.71197912,83.73527727,85.75870566,87.78226429,89.80595317,91.8297723,93.85372167,95.87780128,97.90201114,99.14769965,99.22957
United Arab Emirates,ARE,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,97.36811456,97.36811456,97.36811456,97.36811456,97.36811456,97.50500572,97.64189688,97.77878804,97.9156792,98.05257036,98.18946152,98.32635268,98.46324385,98.60013501,98.73702617,98.87391733,99.01080849,99.14769965,99.22957
